"","Year","Sender","Receiver","LOR"
"138141",1987,"BGR","IRQ",1
"138142",1987,"CAN","IRQ",1
"138143",1987,"CAF","IRQ",1
"138144",1987,"TCD","IRQ",1
"138145",1987,"CHN","IRQ",1
"138146",1987,"CUB","IRQ",1
"138147",1987,"CSK","IRQ",1
"138148",1987,"DNK","IRQ",1
"138149",1987,"DJI","IRQ",1
"138150",1987,"EGY","IRQ",0.75
"138151",1987,"FIN","IRQ",1
"138152",1987,"FRA","IRQ",1
"138153",1987,"DDR","IRQ",1
"138154",1987,"DEU","IRQ",1
"138155",1987,"GRC","IRQ",1
"138156",1987,"VAT","IRQ",1
"138157",1987,"HUN","IRQ",1
"138158",1987,"IND","IRQ",1
"138159",1987,"IDN","IRQ",1
"138160",1987,"ITA","IRQ",1
"138161",1987,"JPN","IRQ",1
"138162",1987,"JOR","IRQ",1
"138163",1987,"KWT","IRQ",1
"138164",1987,"LBN","IRQ",1
"138165",1987,"MYS","IRQ",1
"138166",1987,"MRT","IRQ",1
"138167",1987,"MEX","IRQ",0.75
"138168",1987,"MAR","IRQ",1
"138169",1987,"NLD","IRQ",1
"138170",1987,"NZL","IRQ",1
"138171",1987,"NGA","IRQ",1
"138172",1987,"NOR","IRQ",1
"138173",1987,"OMN","IRQ",1
"138174",1987,"PAK","IRQ",1
"138175",1987,"PHL","IRQ",1
"138176",1987,"POL","IRQ",1
"138177",1987,"PRT","IRQ",1
"138178",1987,"QAT","IRQ",1
"138179",1987,"ROU","IRQ",1
"138180",1987,"RUS","IRQ",1
"138181",1987,"SAU","IRQ",1
"138182",1987,"SEN","IRQ",1
"138183",1987,"SOM","IRQ",1
"138184",1987,"ESP","IRQ",1
"138185",1987,"LKA","IRQ",1
"138186",1987,"SDN","IRQ",1
"138187",1987,"SWE","IRQ",1
"138188",1987,"CHE","IRQ",1
"138189",1987,"THA","IRQ",1
"138190",1987,"TUN","IRQ",1
"138191",1987,"TUR","IRQ",1
"138192",1987,"UGA","IRQ",1
"138193",1987,"ARE","IRQ",1
"138194",1987,"GBR","IRQ",1
"138195",1987,"USA","IRQ",1
"138196",1987,"VEN","IRQ",1
"138197",1987,"VNM","IRQ",1
"138198",1987,"YUG","IRQ",1
"138199",1987,"ARG","IRL",1
"138200",1987,"AUS","IRL",1
"138201",1987,"AUT","IRL",1
"138202",1987,"BEL","IRL",1
"138203",1987,"CAN","IRL",1
"138204",1987,"CHN","IRL",1
"138205",1987,"DNK","IRL",1
"138206",1987,"EGY","IRL",1
"138207",1987,"FRA","IRL",1
"138208",1987,"DEU","IRL",1
"138209",1987,"GRC","IRL",1
"138210",1987,"VAT","IRL",1
"138211",1987,"IND","IRL",1
"138212",1987,"IRN","IRL",1
"138213",1987,"ITA","IRL",1
"138214",1987,"JPN","IRL",1
"138215",1987,"NLD","IRL",1
"138216",1987,"NGA","IRL",1
"138217",1987,"NOR","IRL",1
"138218",1987,"PRT","IRL",1
"138219",1987,"RUS","IRL",1
"138220",1987,"ESP","IRL",1
"138221",1987,"SWE","IRL",1
"138222",1987,"CHE","IRL",1
"138223",1987,"TUR","IRL",1
"138224",1987,"GBR","IRL",1
"138225",1987,"USA","IRL",1
"138226",1987,"ARG","ISR",1
"138227",1987,"AUS","ISR",1
"138228",1987,"AUT","ISR",1
"138229",1987,"BEL","ISR",1
"138230",1987,"BOL","ISR",1
"138231",1987,"BRA","ISR",1
"138232",1987,"CAN","ISR",1
"138233",1987,"CHL","ISR",0.75
"138234",1987,"COL","ISR",1
"138235",1987,"COD","ISR",1
"138236",1987,"CRI","ISR",1
"138237",1987,"CIV","ISR",1
"138238",1987,"DNK","ISR",1
"138239",1987,"DOM","ISR",1
"138240",1987,"ECU","ISR",1
"138241",1987,"EGY","ISR",1
"138242",1987,"SLV","ISR",1
"138243",1987,"FIN","ISR",1
"138244",1987,"FRA","ISR",1
"138245",1987,"DEU","ISR",1
"138246",1987,"GRC","ISR",1
"138247",1987,"GTM","ISR",1
"138248",1987,"HTI","ISR",1
"138249",1987,"HND","ISR",1
"138250",1987,"ITA","ISR",1
"138251",1987,"JPN","ISR",1
"138252",1987,"LBR","ISR",1
"138253",1987,"MWI","ISR",1
"138254",1987,"MEX","ISR",1
"138255",1987,"MMR","ISR",0.75
"138256",1987,"NLD","ISR",1
"138257",1987,"NOR","ISR",1
"138258",1987,"PAN","ISR",1
"138259",1987,"PER","ISR",1
"138260",1987,"PHL","ISR",1
"138261",1987,"ROU","ISR",1
"138262",1987,"ZAF","ISR",1
"138263",1987,"ESP","ISR",1
"138264",1987,"SWE","ISR",1
"138265",1987,"CHE","ISR",1
"138266",1987,"THA","ISR",1
"138267",1987,"TUR","ISR",0.75
"138268",1987,"GBR","ISR",1
"138269",1987,"USA","ISR",1
"138270",1987,"URY","ISR",1
"138271",1987,"VEN","ISR",1
"138272",1987,"YEM","ITA",1
"138273",1987,"AFG","ITA",0.75
"138274",1987,"ALB","ITA",1
"138275",1987,"DZA","ITA",1
"138276",1987,"AGO","ITA",1
"138277",1987,"ARG","ITA",1
"138278",1987,"AUS","ITA",1
"138279",1987,"AUT","ITA",1
"138280",1987,"BGD","ITA",1
"138281",1987,"BEL","ITA",1
"138282",1987,"BOL","ITA",1
"138283",1987,"BRA","ITA",1
"138284",1987,"BGR","ITA",1
"138285",1987,"CMR","ITA",1
"138286",1987,"CAN","ITA",1
"138287",1987,"CHL","ITA",0.75
"138288",1987,"CHN","ITA",1
"138289",1987,"COL","ITA",1
"138290",1987,"COG","ITA",1
"138291",1987,"COD","ITA",1
"138292",1987,"CRI","ITA",1
"138293",1987,"CIV","ITA",1
"138294",1987,"CUB","ITA",1
"138295",1987,"CYP","ITA",1
"138296",1987,"CSK","ITA",1
"138297",1987,"DNK","ITA",1
"138298",1987,"DOM","ITA",1
"138299",1987,"ECU","ITA",1
"138300",1987,"EGY","ITA",1
"138301",1987,"SLV","ITA",1
"138302",1987,"ETH","ITA",1
"138303",1987,"FIN","ITA",1
"138304",1987,"FRA","ITA",1
"138305",1987,"GAB","ITA",1
"138306",1987,"DDR","ITA",1
"138307",1987,"DEU","ITA",1
"138308",1987,"GHA","ITA",1
"138309",1987,"GRC","ITA",1
"138310",1987,"GTM","ITA",1
"138311",1987,"GIN","ITA",1
"138312",1987,"HTI","ITA",1
"138313",1987,"VAT","ITA",1
"138314",1987,"HND","ITA",1
"138315",1987,"HUN","ITA",1
"138316",1987,"IND","ITA",1
"138317",1987,"IDN","ITA",1
"138318",1987,"IRQ","ITA",1
"138319",1987,"IRL","ITA",1
"138320",1987,"ISR","ITA",1
"138321",1987,"JPN","ITA",1
"138322",1987,"JOR","ITA",1
"138323",1987,"KOR","ITA",1
"138324",1987,"KWT","ITA",1
"138325",1987,"LBN","ITA",0.75
"138326",1987,"LSO","ITA",0.75
"138327",1987,"LBR","ITA",0.75
"138328",1987,"LBY","ITA",1
"138329",1987,"LUX","ITA",1
"138330",1987,"MDG","ITA",1
"138331",1987,"MYS","ITA",1
"138332",1987,"MLT","ITA",1
"138333",1987,"MEX","ITA",1
"138334",1987,"MCO","ITA",1
"138335",1987,"MAR","ITA",1
"138336",1987,"MMR","ITA",1
"138337",1987,"NLD","ITA",1
"138338",1987,"NZL","ITA",1
"138339",1987,"NIC","ITA",1
"138340",1987,"NGA","ITA",1
"138341",1987,"NOR","ITA",1
"138342",1987,"OMN","ITA",1
"138343",1987,"PAK","ITA",1
"138344",1987,"PAN","ITA",1
"138345",1987,"PRY","ITA",1
"138346",1987,"PER","ITA",1
"138347",1987,"PHL","ITA",1
"138348",1987,"POL","ITA",1
"138349",1987,"PRT","ITA",1
"138350",1987,"ROU","ITA",1
"138351",1987,"RUS","ITA",1
"138352",1987,"SMR","ITA",1
"138353",1987,"SAU","ITA",1
"138354",1987,"SEN","ITA",1
"138355",1987,"SOM","ITA",1
"138356",1987,"ZAF","ITA",1
"138357",1987,"ESP","ITA",1
"138358",1987,"LKA","ITA",1
"138359",1987,"SDN","ITA",1
"138360",1987,"SWE","ITA",1
"138361",1987,"CHE","ITA",1
"138362",1987,"SYR","ITA",1
"138363",1987,"TZA","ITA",1
"138364",1987,"THA","ITA",1
"138365",1987,"TUN","ITA",1
"138366",1987,"TUR","ITA",1
"138367",1987,"ARE","ITA",1
"138368",1987,"GBR","ITA",1
"138369",1987,"USA","ITA",1
"138370",1987,"URY","ITA",1
"138371",1987,"VEN","ITA",1
"138372",1987,"VNM","ITA",1
"138373",1987,"YUG","ITA",1
"138374",1987,"ZMB","ITA",1
"138375",1987,"ARG","JAM",1
"138376",1987,"AUS","JAM",1
"138377",1987,"BEL","JAM",1
"138378",1987,"BRA","JAM",1
"138379",1987,"CAN","JAM",1
"138380",1987,"CHN","JAM",1
"138381",1987,"COL","JAM",1
"138382",1987,"CRI","JAM",1
"138383",1987,"FRA","JAM",1
"138384",1987,"DEU","JAM",1
"138385",1987,"GUY","JAM",1
"138386",1987,"IND","JAM",1
"138387",1987,"ISR","JAM",1
"138388",1987,"JPN","JAM",0.75
"138389",1987,"PRK","JAM",1
"138390",1987,"KOR","JAM",1
"138391",1987,"MEX","JAM",1
"138392",1987,"NLD","JAM",0.75
"138393",1987,"NGA","JAM",1
"138394",1987,"PAN","JAM",1
"138395",1987,"PER","JAM",1
"138396",1987,"RUS","JAM",1
"138397",1987,"ESP","JAM",1
"138398",1987,"TTO","JAM",1
"138399",1987,"GBR","JAM",1
"138400",1987,"USA","JAM",1
"138401",1987,"VEN","JAM",1
"138402",1987,"YEM","JPN",1
"138403",1987,"DZA","JPN",1
"138404",1987,"ARG","JPN",1
"138405",1987,"AUS","JPN",1
"138406",1987,"AUT","JPN",1
"138407",1987,"BGD","JPN",1
"138408",1987,"BEL","JPN",1
"138409",1987,"BOL","JPN",1
"138410",1987,"BRA","JPN",1
"138411",1987,"BGR","JPN",1
"138412",1987,"CMR","JPN",1
"138413",1987,"CAN","JPN",1
"138414",1987,"CAF","JPN",1
"138415",1987,"CHL","JPN",1
"138416",1987,"CHN","JPN",1
"138417",1987,"COL","JPN",1
"138418",1987,"COD","JPN",1
"138419",1987,"CRI","JPN",0.75
"138420",1987,"CIV","JPN",1
"138421",1987,"CUB","JPN",1
"138422",1987,"CSK","JPN",1
"138423",1987,"DNK","JPN",1
"138424",1987,"DOM","JPN",1
"138425",1987,"ECU","JPN",1
"138426",1987,"EGY","JPN",1
"138427",1987,"SLV","JPN",1
"138428",1987,"ETH","JPN",1
"138429",1987,"FJI","JPN",1
"138430",1987,"FIN","JPN",1
"138431",1987,"FRA","JPN",1
"138432",1987,"GAB","JPN",1
"138433",1987,"DDR","JPN",1
"138434",1987,"DEU","JPN",1
"138435",1987,"GHA","JPN",1
"138436",1987,"GRC","JPN",1
"138437",1987,"GTM","JPN",1
"138438",1987,"HTI","JPN",0.75
"138439",1987,"VAT","JPN",1
"138440",1987,"HND","JPN",1
"138441",1987,"HUN","JPN",1
"138442",1987,"IND","JPN",1
"138443",1987,"IDN","JPN",1
"138444",1987,"IRN","JPN",1
"138445",1987,"IRQ","JPN",1
"138446",1987,"IRL","JPN",1
"138447",1987,"ISR","JPN",1
"138448",1987,"ITA","JPN",1
"138449",1987,"JOR","JPN",1
"138450",1987,"KEN","JPN",1
"138451",1987,"KOR","JPN",1
"138452",1987,"KWT","JPN",1
"138453",1987,"LAO","JPN",1
"138454",1987,"LBN","JPN",1
"138455",1987,"LBR","JPN",1
"138456",1987,"LBY","JPN",1
"138457",1987,"MDG","JPN",1
"138458",1987,"MYS","JPN",1
"138459",1987,"MEX","JPN",1
"138460",1987,"MNG","JPN",1
"138461",1987,"MAR","JPN",1
"138462",1987,"MMR","JPN",1
"138463",1987,"NPL","JPN",1
"138464",1987,"NLD","JPN",1
"138465",1987,"NZL","JPN",1
"138466",1987,"NIC","JPN",1
"138467",1987,"NGA","JPN",1
"138468",1987,"NOR","JPN",1
"138469",1987,"OMN","JPN",1
"138470",1987,"PAK","JPN",1
"138471",1987,"PAN","JPN",1
"138472",1987,"PNG","JPN",1
"138473",1987,"PRY","JPN",1
"138474",1987,"PER","JPN",1
"138475",1987,"PHL","JPN",1
"138476",1987,"POL","JPN",1
"138477",1987,"PRT","JPN",1
"138478",1987,"QAT","JPN",1
"138479",1987,"ROU","JPN",1
"138480",1987,"RUS","JPN",1
"138481",1987,"RWA","JPN",1
"138482",1987,"SAU","JPN",1
"138483",1987,"SEN","JPN",1
"138484",1987,"SGP","JPN",1
"138485",1987,"SOM","JPN",1
"138486",1987,"ESP","JPN",1
"138487",1987,"LKA","JPN",1
"138488",1987,"SDN","JPN",1
"138489",1987,"SWE","JPN",1
"138490",1987,"CHE","JPN",1
"138491",1987,"SYR","JPN",1
"138492",1987,"TZA","JPN",1
"138493",1987,"THA","JPN",1
"138494",1987,"TUN","JPN",1
"138495",1987,"TUR","JPN",1
"138496",1987,"UGA","JPN",1
"138497",1987,"ARE","JPN",1
"138498",1987,"GBR","JPN",1
"138499",1987,"USA","JPN",1
"138500",1987,"URY","JPN",1
"138501",1987,"VEN","JPN",1
"138502",1987,"VNM","JPN",1
"138503",1987,"YUG","JPN",1
"138504",1987,"ZMB","JPN",1
"138505",1987,"ZWE","JPN",1
"138506",1987,"YEM","JOR",1
"138507",1987,"DZA","JOR",1
"138508",1987,"AUS","JOR",1
"138509",1987,"AUT","JOR",1
"138510",1987,"BHR","JOR",1
"138511",1987,"BEL","JOR",1
"138512",1987,"BRA","JOR",1
"138513",1987,"BGR","JOR",1
"138514",1987,"CAN","JOR",1
"138515",1987,"CHL","JOR",0.75
"138516",1987,"CHN","JOR",1
"138517",1987,"CSK","JOR",1
"138518",1987,"EGY","JOR",1
"138519",1987,"FRA","JOR",1
"138520",1987,"DEU","JOR",1
"138521",1987,"GRC","JOR",1
"138522",1987,"HUN","JOR",1
"138523",1987,"IND","JOR",1
"138524",1987,"IRN","JOR",0.75
"138525",1987,"IRQ","JOR",1
"138526",1987,"ITA","JOR",1
"138527",1987,"JPN","JOR",1
"138528",1987,"PRK","JOR",0.75
"138529",1987,"KOR","JOR",1
"138530",1987,"KWT","JOR",1
"138531",1987,"LBN","JOR",1
"138532",1987,"MAR","JOR",0.75
"138533",1987,"OMN","JOR",1
"138534",1987,"PAK","JOR",1
"138535",1987,"PHL","JOR",1
"138536",1987,"POL","JOR",1
"138537",1987,"QAT","JOR",1
"138538",1987,"ROU","JOR",1
"138539",1987,"RUS","JOR",1
"138540",1987,"SAU","JOR",1
"138541",1987,"ESP","JOR",1
"138542",1987,"SDN","JOR",1
"138543",1987,"SWE","JOR",1
"138544",1987,"CHE","JOR",1
"138545",1987,"SYR","JOR",0.75
"138546",1987,"TUN","JOR",1
"138547",1987,"TUR","JOR",1
"138548",1987,"ARE","JOR",1
"138549",1987,"GBR","JOR",1
"138550",1987,"USA","JOR",1
"138551",1987,"YUG","JOR",1
"138552",1987,"YEM","KEN",0.75
"138553",1987,"DZA","KEN",1
"138554",1987,"ARG","KEN",1
"138555",1987,"AUS","KEN",1
"138556",1987,"AUT","KEN",1
"138557",1987,"BGD","KEN",1
"138558",1987,"BEL","KEN",1
"138559",1987,"BRA","KEN",1
"138560",1987,"BDI","KEN",0.75
"138561",1987,"CAN","KEN",1
"138562",1987,"CHL","KEN",1
"138563",1987,"CHN","KEN",1
"138564",1987,"COL","KEN",1
"138565",1987,"COD","KEN",1
"138566",1987,"CYP","KEN",1
"138567",1987,"CSK","KEN",1
"138568",1987,"DNK","KEN",1
"138569",1987,"EGY","KEN",1
"138570",1987,"ETH","KEN",1
"138571",1987,"FIN","KEN",1
"138572",1987,"FRA","KEN",1
"138573",1987,"DEU","KEN",1
"138574",1987,"GHA","KEN",1
"138575",1987,"GRC","KEN",1
"138576",1987,"GIN","KEN",1
"138577",1987,"VAT","KEN",1
"138578",1987,"HUN","KEN",1
"138579",1987,"IND","KEN",1
"138580",1987,"IRQ","KEN",1
"138581",1987,"ITA","KEN",1
"138582",1987,"JPN","KEN",1
"138583",1987,"KOR","KEN",1
"138584",1987,"KWT","KEN",0.75
"138585",1987,"LSO","KEN",1
"138586",1987,"LBR","KEN",1
"138587",1987,"MWI","KEN",1
"138588",1987,"MEX","KEN",0.75
"138589",1987,"MAR","KEN",1
"138590",1987,"NPL","KEN",1
"138591",1987,"NLD","KEN",1
"138592",1987,"NGA","KEN",1
"138593",1987,"NOR","KEN",1
"138594",1987,"OMN","KEN",1
"138595",1987,"PAK","KEN",0.75
"138596",1987,"PHL","KEN",0.75
"138597",1987,"POL","KEN",1
"138598",1987,"PRT","KEN",1
"138599",1987,"RUS","KEN",1
"138600",1987,"RWA","KEN",1
"138601",1987,"SAU","KEN",0.75
"138602",1987,"SOM","KEN",1
"138603",1987,"ESP","KEN",1
"138604",1987,"LKA","KEN",1
"138605",1987,"SDN","KEN",1
"138606",1987,"SWZ","KEN",1
"138607",1987,"SWE","KEN",1
"138608",1987,"CHE","KEN",1
"138609",1987,"THA","KEN",1
"138610",1987,"TUR","KEN",1
"138611",1987,"UGA","KEN",1
"138612",1987,"GBR","KEN",1
"138613",1987,"USA","KEN",1
"138614",1987,"VEN","KEN",1
"138615",1987,"YUG","KEN",1
"138616",1987,"ZMB","KEN",1
"138617",1987,"ZWE","KEN",1
"138618",1987,"AUS","KIR",1
"138619",1987,"GBR","KIR",1
"138620",1987,"ALB","PRK",1
"138621",1987,"DZA","PRK",1
"138622",1987,"BGR","PRK",1
"138623",1987,"CHN","PRK",1
"138624",1987,"CUB","PRK",1
"138625",1987,"CSK","PRK",1
"138626",1987,"EGY","PRK",1
"138627",1987,"GAB","PRK",1
"138628",1987,"DDR","PRK",1
"138629",1987,"HUN","PRK",1
"138630",1987,"IND","PRK",1
"138631",1987,"IDN","PRK",1
"138632",1987,"IRN","PRK",1
"138633",1987,"JOR","PRK",1
"138634",1987,"LBY","PRK",1
"138635",1987,"MNG","PRK",1
"138636",1987,"PAK","PRK",1
"138637",1987,"POL","PRK",1
"138638",1987,"PRT","PRK",1
"138639",1987,"ROU","PRK",1
"138640",1987,"RUS","PRK",1
"138641",1987,"SYR","PRK",1
"138642",1987,"VNM","PRK",1
"138643",1987,"YUG","PRK",1
"138644",1987,"ARG","KOR",1
"138645",1987,"AUS","KOR",1
"138646",1987,"AUT","KOR",1
"138647",1987,"BEL","KOR",1
"138648",1987,"BOL","KOR",0.75
"138649",1987,"BRA","KOR",1
"138650",1987,"CAN","KOR",1
"138651",1987,"CHL","KOR",1
"138652",1987,"COL","KOR",1
"138653",1987,"CRI","KOR",1
"138654",1987,"DNK","KOR",1
"138655",1987,"DOM","KOR",1
"138656",1987,"ECU","KOR",1
"138657",1987,"FIN","KOR",1
"138658",1987,"FRA","KOR",1
"138659",1987,"GAB","KOR",1
"138660",1987,"DEU","KOR",1
"138661",1987,"GTM","KOR",1
"138662",1987,"HTI","KOR",1
"138663",1987,"VAT","KOR",1
"138664",1987,"IND","KOR",1
"138665",1987,"IDN","KOR",1
"138666",1987,"IRN","KOR",0.75
"138667",1987,"ITA","KOR",1
"138668",1987,"JPN","KOR",1
"138669",1987,"LBR","KOR",1
"138670",1987,"LBY","KOR",1
"138671",1987,"MYS","KOR",1
"138672",1987,"MEX","KOR",1
"138673",1987,"NLD","KOR",1
"138674",1987,"NZL","KOR",1
"138675",1987,"NOR","KOR",1
"138676",1987,"PAK","KOR",1
"138677",1987,"PAN","KOR",1
"138678",1987,"PRY","KOR",1
"138679",1987,"PER","KOR",1
"138680",1987,"PHL","KOR",1
"138681",1987,"SAU","KOR",1
"138682",1987,"ESP","KOR",1
"138683",1987,"SWE","KOR",1
"138684",1987,"CHE","KOR",1
"138685",1987,"TWN","KOR",1
"138686",1987,"THA","KOR",1
"138687",1987,"TUR","KOR",1
"138688",1987,"GBR","KOR",1
"138689",1987,"USA","KOR",1
"138690",1987,"URY","KOR",0.75
"138691",1987,"VEN","KOR",1
"138692",1987,"YEM","KWT",1
"138693",1987,"YMD","KWT",0.75
"138694",1987,"AFG","KWT",0.75
"138695",1987,"DZA","KWT",1
"138696",1987,"AUT","KWT",1
"138697",1987,"BHR","KWT",1
"138698",1987,"BGD","KWT",1
"138699",1987,"BEL","KWT",1
"138700",1987,"BTN","KWT",1
"138701",1987,"BRA","KWT",1
"138702",1987,"BGR","KWT",1
"138703",1987,"CAN","KWT",1
"138704",1987,"CHN","KWT",1
"138705",1987,"CUB","KWT",1
"138706",1987,"CYP","KWT",1
"138707",1987,"CSK","KWT",1
"138708",1987,"DNK","KWT",1
"138709",1987,"ECU","KWT",1
"138710",1987,"FIN","KWT",1
"138711",1987,"FRA","KWT",1
"138712",1987,"GAB","KWT",1
"138713",1987,"DDR","KWT",1
"138714",1987,"DEU","KWT",1
"138715",1987,"GRC","KWT",1
"138716",1987,"HUN","KWT",1
"138717",1987,"IND","KWT",1
"138718",1987,"IDN","KWT",1
"138719",1987,"IRN","KWT",0.75
"138720",1987,"IRQ","KWT",1
"138721",1987,"ITA","KWT",1
"138722",1987,"JPN","KWT",0.75
"138723",1987,"JOR","KWT",1
"138724",1987,"KOR","KWT",1
"138725",1987,"LBN","KWT",1
"138726",1987,"LBY","KWT",1
"138727",1987,"MYS","KWT",1
"138728",1987,"MRT","KWT",1
"138729",1987,"MAR","KWT",1
"138730",1987,"NLD","KWT",1
"138731",1987,"NER","KWT",1
"138732",1987,"NGA","KWT",0.75
"138733",1987,"NOR","KWT",1
"138734",1987,"OMN","KWT",1
"138735",1987,"PAK","KWT",1
"138736",1987,"PRY","KWT",1
"138737",1987,"PHL","KWT",1
"138738",1987,"POL","KWT",1
"138739",1987,"QAT","KWT",1
"138740",1987,"ROU","KWT",1
"138741",1987,"RUS","KWT",1
"138742",1987,"SAU","KWT",1
"138743",1987,"SEN","KWT",1
"138744",1987,"SOM","KWT",1
"138745",1987,"ESP","KWT",1
"138746",1987,"LKA","KWT",1
"138747",1987,"SDN","KWT",1
"138748",1987,"SWE","KWT",1
"138749",1987,"CHE","KWT",0.75
"138750",1987,"SYR","KWT",1
"138751",1987,"THA","KWT",1
"138752",1987,"TUN","KWT",1
"138753",1987,"TUR","KWT",1
"138754",1987,"ARE","KWT",1
"138755",1987,"GBR","KWT",1
"138756",1987,"USA","KWT",1
"138757",1987,"VEN","KWT",1
"138758",1987,"YUG","KWT",1
"138759",1987,"AUS","LAO",1
"138760",1987,"BGR","LAO",1
"138761",1987,"KHM","LAO",1
"138762",1987,"CHN","LAO",0.75
"138763",1987,"CUB","LAO",1
"138764",1987,"CSK","LAO",1
"138765",1987,"EGY","LAO",1
"138766",1987,"FRA","LAO",1
"138767",1987,"DDR","LAO",1
"138768",1987,"DEU","LAO",1
"138769",1987,"HUN","LAO",1
"138770",1987,"IND","LAO",1
"138771",1987,"IDN","LAO",1
"138772",1987,"JPN","LAO",1
"138773",1987,"PRK","LAO",1
"138774",1987,"MYS","LAO",0.75
"138775",1987,"MNG","LAO",1
"138776",1987,"MMR","LAO",1
"138777",1987,"POL","LAO",1
"138778",1987,"ROU","LAO",1
"138779",1987,"RUS","LAO",1
"138780",1987,"SWE","LAO",0.75
"138781",1987,"THA","LAO",1
"138782",1987,"VNM","LAO",1
"138783",1987,"YEM","LBN",0
"138784",1987,"YMD","LBN",1
"138785",1987,"DZA","LBN",1
"138786",1987,"ARG","LBN",1
"138787",1987,"AUS","LBN",1
"138788",1987,"AUT","LBN",1
"138789",1987,"BHR","LBN",0.75
"138790",1987,"BGD","LBN",1
"138791",1987,"BEL","LBN",1
"138792",1987,"BOL","LBN",0.75
"138793",1987,"BRA","LBN",1
"138794",1987,"BGR","LBN",0.75
"138795",1987,"TCD","LBN",1
"138796",1987,"CHL","LBN",1
"138797",1987,"CHN","LBN",1
"138798",1987,"COL","LBN",1
"138799",1987,"CIV","LBN",1
"138800",1987,"CUB","LBN",1
"138801",1987,"CSK","LBN",1
"138802",1987,"FIN","LBN",0.75
"138803",1987,"FRA","LBN",1
"138804",1987,"DDR","LBN",1
"138805",1987,"DEU","LBN",1
"138806",1987,"GRC","LBN",1
"138807",1987,"HTI","LBN",1
"138808",1987,"VAT","LBN",1
"138809",1987,"HUN","LBN",0
"138810",1987,"IND","LBN",1
"138811",1987,"IRN","LBN",1
"138812",1987,"IRQ","LBN",1
"138813",1987,"IRL","LBN",1
"138814",1987,"ITA","LBN",1
"138815",1987,"JPN","LBN",1
"138816",1987,"JOR","LBN",1
"138817",1987,"PRK","LBN",1
"138818",1987,"KOR","LBN",1
"138819",1987,"KWT","LBN",0
"138820",1987,"LBR","LBN",1
"138821",1987,"LBY","LBN",1
"138822",1987,"MEX","LBN",1
"138823",1987,"MAR","LBN",0.75
"138824",1987,"NGA","LBN",0.75
"138825",1987,"NOR","LBN",0.75
"138826",1987,"OMN","LBN",1
"138827",1987,"PAK","LBN",1
"138828",1987,"PRY","LBN",0.75
"138829",1987,"POL","LBN",1
"138830",1987,"PRT","LBN",1
"138831",1987,"QAT","LBN",1
"138832",1987,"ROU","LBN",1
"138833",1987,"RUS","LBN",1
"138834",1987,"SAU","LBN",1
"138835",1987,"ESP","LBN",1
"138836",1987,"CHE","LBN",1
"138837",1987,"TUN","LBN",0
"138838",1987,"TUR","LBN",1
"138839",1987,"ARE","LBN",1
"138840",1987,"GBR","LBN",1
"138841",1987,"USA","LBN",1
"138842",1987,"URY","LBN",1
"138843",1987,"VEN","LBN",0.75
"138844",1987,"YUG","LBN",1
"138845",1987,"CHN","LSO",1
"138846",1987,"DEU","LSO",1
"138847",1987,"RUS","LSO",1
"138848",1987,"SWE","LSO",0.75
"138849",1987,"GBR","LSO",1
"138850",1987,"USA","LSO",1
"138851",1987,"DZA","LBR",0.75
"138852",1987,"CMR","LBR",1
"138853",1987,"CHN","LBR",1
"138854",1987,"COD","LBR",1
"138855",1987,"CIV","LBR",1
"138856",1987,"CUB","LBR",0.75
"138857",1987,"EGY","LBR",1
"138858",1987,"ETH","LBR",0.75
"138859",1987,"FRA","LBR",1
"138860",1987,"DDR","LBR",1
"138861",1987,"DEU","LBR",1
"138862",1987,"GHA","LBR",1
"138863",1987,"GIN","LBR",1
"138864",1987,"VAT","LBR",1
"138865",1987,"ISR","LBR",1
"138866",1987,"ITA","LBR",1
"138867",1987,"JPN","LBR",1
"138868",1987,"KOR","LBR",1
"138869",1987,"LBN","LBR",1
"138870",1987,"MAR","LBR",0.75
"138871",1987,"NLD","LBR",0.75
"138872",1987,"NGA","LBR",1
"138873",1987,"POL","LBR",0.75
"138874",1987,"ROU","LBR",0.75
"138875",1987,"SLE","LBR",1
"138876",1987,"ESP","LBR",1
"138877",1987,"SWE","LBR",0.75
"138878",1987,"CHE","LBR",0.75
"138879",1987,"GBR","LBR",1
"138880",1987,"USA","LBR",0.75
"138881",1987,"YEM","LBY",1
"138882",1987,"YMD","LBY",1
"138883",1987,"AFG","LBY",1
"138884",1987,"DZA","LBY",1
"138885",1987,"ARG","LBY",1
"138886",1987,"AUS","LBY",0.75
"138887",1987,"AUT","LBY",1
"138888",1987,"BGD","LBY",1
"138889",1987,"BEL","LBY",1
"138890",1987,"BEN","LBY",1
"138891",1987,"BRA","LBY",0.75
"138892",1987,"BGR","LBY",1
"138893",1987,"BDI","LBY",1
"138894",1987,"TCD","LBY",1
"138895",1987,"CHN","LBY",1
"138896",1987,"COD","LBY",0.75
"138897",1987,"CUB","LBY",1
"138898",1987,"CSK","LBY",1
"138899",1987,"DNK","LBY",0.75
"138900",1987,"ETH","LBY",0.75
"138901",1987,"FIN","LBY",1
